date_mutation,valeur_fonciere,code_postal,section,type_local,surface_relle_bati,nombre_pieces_principales,surface_terrain
2015/12/29,245700,33127,AT,Maison,80,5,752
2016/12/19,330000,33127,AI,Maison,122,4,603
2017/12/8,419600,33127,AO,Maison,156,4,500
2017/12/8,419600,33127,AO,Maison,156,4,612
2018/8/30,460000,33127,AE,Maison,115,5,1185
2019/5/2,391781,33127,AY,Maison,108,4,1072
2015/1/9,264600,33127,AE,Maison,88,5,1039
2017/12/26,482600,33127,AH,Maison,151,6,1052
2018/1/11,100000,33127,AD,Maison,56,2,255
2015/4/10,260000,33127,AB,Maison,84,4,1109
2016/11/25,144000,33127,AM,Maison,102,3,494
2018/8/10,345500,33127,AB,Maison,108,4,928
2014/2/24,159871.9,33127,B,Appartement,42,2,
2014/2/28,203177.16,33127,B,Appartement,62,3,
2014/3/27,161215.38,33127,B,Appartement,46,2,
2014/4/2,213244.82,33127,B,Appartement,62,3,
2014/5/22,161215.38,33127,B,Appartement,42,2,
2014/6/27,170191,33127,B,Appartement,42,2,
2014/7/21,153500,33127,B,Appartement,42,2,
2014/8/26,346000,33127,AC,Maison,108,5,1224
2014/9/16,202500,33127,B,Appartement,62,3,
2014/10/14,153500,33127,B,Appartement,42,2,
2015/4/7,195000,33127,B,Appartement,62,3,
2018/7/12,420745,33127,AL,Maison,140,4,
2017/6/12,290785,33127,AE,Maison,182,6,300
2017/6/12,290785,33127,AE,Maison,182,6,500
2018/5/14,492750,33127,AC,Maison,191,7,1002
2016/7/12,369400,33127,AH,Maison,125,5,1134
2018/5/15,371500,33127,AI,Maison,149,5,873
2018/7/31,504000,33127,AE,Maison,120,5,963
2018/11/22,535750,33127,AD,Maison,145,5,1001
2016/5/26,303800,33127,AB,Maison,145,5,914
2017/3/31,366400,33127,AB,Maison,147,4,974
2018/8/16,384700,33127,AH,Maison,105,4,700
2014/2/27,213244.82,33127,B,Appartement,63,3,
2014/4/28,159871.9,33127,B,Appartement,42,2,
2014/6/18,168556,33127,B,Appartement,42,2,
2014/6/27,147750,33127,B,Appartement,42,2,
2014/8/28,199500,33127,B,Appartement,62,3,
2014/8/28,170191,33127,B,Appartement,42,2,
2014/8/28,166921,33127,B,Appartement,42,2,
2014/9/19,212534,33127,B,Appartement,67,3,
2014/10/24,160678,33127,B,Appartement,42,2,
2015/1/5,195000,33127,B,Appartement,62,3,
2015/5/13,157500,33127,B,Appartement,42,2,
2015/7/29,246500,33127,AM,Maison,88,4,601
2015/8/26,295000,33127,AB,Maison,126,6,908
2017/7/31,440000,33127,AN,Maison,142,5,1065
2017/11/16,459000,33127,AB,Maison,104,4,819
2018/4/10,350000,33127,AH,Maison,140,4,
2016/3/29,263850,33127,AD,Maison,84,4,1001
2019/6/26,532200,33127,AT,Maison,153,6,1166
2017/4/28,680710,33127,AD,Maison,200,7,807
2017/8/4,377150,33127,AE,Maison,114,6,1020
2018/3/8,282000,33127,AH,Maison,77,4,534
2015/1/29,374500,33127,AL,Maison,128,5,747
2015/1/29,374500,33127,AL,Maison,128,5,500
2015/10/21,339700,33127,AW,Maison,169,6,500
2015/10/21,339700,33127,AW,Maison,169,6,1000
2016/9/23,298205,33127,AD,Maison,96,4,464
2016/7/8,142000,33127,AL,Appartement,42,2,
2016/7/26,144000,33127,AL,Appartement,43,2,
2016/7/22,196000,33127,AL,Appartement,62,3,
2016/7/21,138000,33127,AL,Appartement,42,2,
2016/8/5,196000,33127,AL,Appartement,61,3,
2016/8/2,146000,33127,AL,Appartement,44,2,
2016/8/4,146000,33127,AL,Appartement,43,2,
2016/8/17,208000,33127,AL,Appartement,61,3,
2016/9/15,138000,33127,AL,Appartement,42,2,
2016/9/22,142000,33127,AL,Appartement,42,2,
2016/9/22,145000,33127,AL,Appartement,44,2,
2016/10/17,193000,33127,AL,Appartement,62,3,
2016/11/4,198000,33127,AL,Appartement,61,3,
2016/11/3,150000,33127,AL,Appartement,44,2,
2016/11/17,195000,33127,AL,Appartement,62,3,
2016/12/15,197000,33127,AL,Appartement,62,3,
2016/12/28,147000,33127,AL,Appartement,42,2,
2017/1/13,205000,33127,AL,Appartement,62,3,
2017/2/10,155000,33127,AL,Appartement,44,2,
2018/7/12,401000,33127,AB,Maison,73,4,543
2019/6/28,592600,33127,A,Maison,258,6,5600
2019/6/28,592600,33127,A,Maison,258,6,14668
2015/7/22,535000,33127,AH,Maison,204,6,2739
2015/7/22,535000,33127,AH,Maison,204,6,700
2015/9/18,458100,33127,AN,Maison,154,6,1000
2016/7/18,281830,33127,AB,Maison,80,4,710
2017/11/8,318500,33127,AI,Maison,95,4,701
2018/6/1,598000,33127,BA,Maison,161,5,1002
2015/4/30,130000,33127,AL,Appartement,35,2,
2016/8/5,297000,33127,AE,Maison,90,4,946
2017/6/15,117500,33127,AL,Appartement,35,2,
2018/5/11,338720,33127,AE,Maison,108,6,1005
2018/6/19,338700,33127,AC,Maison,114,6,938
2018/9/26,160400,33127,AL,Appartement,35,2,
2018/10/22,124000,33127,AL,Appartement,35,2,
2018/6/1,357800,33127,AH,Maison,120,5,801
2014/5/13,152000,33127,AX,Maison,150,5,1500
2017/6/29,602000,33127,AI,Appartement,54,2,1302
2017/6/29,602000,33127,AI,Appartement,34,2,1302
2017/6/29,602000,33127,AI,Appartement,42,2,1302
2017/6/29,602000,33127,AI,Appartement,40,2,1302
2017/6/29,602000,33127,AI,Appartement,40,2,1302
2017/6/29,602000,33127,AI,Appartement,50,3,1302
2017/10/6,323000,33127,AC,Maison,88,4,902
2018/7/26,306000,33127,AT,Maison,88,5,1009
2016/9/30,411760,33127,AH,Maison,170,5,800
2017/3/20,381970,33127,AO,Maison,121,4,1006
2018/8/24,297000,33127,AS,Maison,170,4,1474
2019/6/17,479050,33127,AX,Maison,166,8,800
2019/6/17,479050,33127,AX,Maison,166,8,816
2015/10/26,306500,33127,C,Maison,136,5,2594
2018/9/19,320000,33127,AI,Appartement,59,2,531
2018/9/19,320000,33127,AI,Appartement,82,4,531
2014/12/26,230000,33127,AW,Maison,98,4,401
2015/3/21,271950,33127,AB,Maison,114,6,697
2015/9/15,501000,33127,B,Maison,149,6,1002
2018/9/27,120000,33127,AD,Appartement,40,2,
2015/12/8,130000,33127,AI,Appartement,65,3,
2017/1/13,105000,33127,AB,Maison,113,5,951
2017/12/8,420000,33127,AH,Maison,135,6,930
2019/6/14,492319,33127,AN,Maison,137,5,500
2019/6/14,492319,33127,AN,Maison,137,5,574
2016/12/5,325000,33127,AM,Maison,98,5,1037
2016/1/7,155950,33127,AI,Appartement,47,3,
2017/2/7,321260,33127,AX,Maison,140,5,807
2016/4/21,240000,33127,AD,Maison,76,4,243
2015/1/5,325690,33127,AK,Maison,158,4,938
2016/8/22,262000,33127,AS,Maison,60,4,468
2017/8/22,315500,33127,AB,Maison,96,4,530
2018/9/28,405000,33127,AK,Maison,158,4,938
2015/6/9,149600,33127,AB,Maison,159,6,774
2015/6/9,149600,33127,AB,Maison,159,6,361
2015/12/21,280000,33127,AX,Maison,108,5,800
2015/12/21,280000,33127,AX,Maison,108,5,706
2018/4/18,341600,33127,AB,Maison,75,3,913
2018/9/12,431600,33127,AX,Maison,154,4,1000
2018/9/12,431600,33127,AX,Maison,154,4,868
2016/8/5,309500,33127,AK,Maison,108,4,779
2016/9/8,214000,33127,AT,Maison,80,4,1118
2017/8/31,369700,33127,AL,Maison,125,6,500
2017/8/31,369700,33127,AL,Maison,125,6,668
2015/7/8,300000,33127,AE,Maison,108,6,1208
2017/3/31,406755,33127,AB,Maison,182,9,1094
2017/11/28,502200,33127,AC,Maison,145,5,1000
2014/9/11,116240,33127,AV,Appartement,41,2,
2015/3/13,132800,33127,AV,Appartement,41,2,
2015/5/27,155700,33127,AV,Appartement,56,3,
2017/3/16,117000,33127,AV,Appartement,41,2,
2017/8/17,160000,33127,AY,Maison,97,4,212
2017/8/17,160000,33127,AY,Maison,99,4,212
2017/8/17,160000,33127,AY,Maison,97,4,500
2017/8/17,160000,33127,AY,Maison,99,4,500
2017/8/17,160000,33127,AY,Maison,50,1,212
2017/8/17,160000,33127,AY,Maison,50,1,500
2018/3/7,309000,33127,AL,Maison,87,4,318
2018/8/27,126000,33127,AV,Appartement,41,2,
2018/10/5,152470,33127,AV,Appartement,41,2,
2019/3/13,206710,33127,AV,Appartement,56,3,
2019/3/19,250000,33127,AY,Maison,85,4,712
2014/12/22,196800,33127,AW,Maison,77,4,771
2015/10/8,250300,33127,AK,Maison,150,4,
2018/4/9,332150,33127,AT,Maison,102,5,1048
2014/11/20,375000,33127,AB,Maison,100,4,1084
2015/8/19,396570,33127,B,Maison,136,4,875
2017/4/10,414450,33127,AD,Maison,143,5,992
2015/8/31,270000,33127,AB,Maison,116,5,1155
2016/8/12,349950,33127,AB,Maison,119,5,820
2019/2/25,504610,33127,AH,Maison,150,6,658
2014/2/24,157023.4,33127,B,Appartement,42,2,
2014/3/17,167479,33127,B,Appartement,42,2,
2014/3/28,157023.41,33127,B,Appartement,42,2,
2014/3/31,162855.85,33127,B,Appartement,42,2,
2014/5/5,167479.26,33127,B,Appartement,43,2,
2014/6/20,162855.85,33127,B,Appartement,42,2,
2014/7/18,194512.5,33127,B,Appartement,62,3,
2014/9/15,168556,33127,B,Appartement,42,2,
2014/9/26,212534,33127,B,Appartement,62,3,
2014/12/5,195000,33127,B,Appartement,62,3,
2017/10/5,173090,33127,AE,Maison,110,5,329
2017/10/5,173090,33127,AE,Maison,42,2,329
2018/7/27,450000,33127,AB,Maison,100,4,617
2019/1/4,463000,33127,AO,Maison,155,5,448
2016/9/23,307000,33127,AH,Maison,81,4,571
2014/12/8,360000,33127,AH,Maison,123,4,991
2018/4/27,348000,33127,AL,Maison,98,5,559
2015/1/16,567000,33127,AE,Maison,168,6,1016
2016/8/8,291540,33127,AI,Maison,151,7,584
2017/8/25,224600,33127,D,Maison,127,4,895
2015/4/30,280850,33127,AM,Maison,101,4,1000
2018/4/20,259000,33127,AL,Maison,68,3,333
2014/10/23,276200,33127,AB,Maison,92,4,629
2017/9/12,422500,33127,AM,Maison,128,5,1000
2018/1/31,262750,33127,AL,Maison,70,2,299
2019/2/15,50000,33127,B,Maison,70,3,175
2017/2/1,342850,33127,AS,Maison,200,6,1490
2018/7/2,639630,33127,AH,Maison,175,5,1000
2015/5/13,303400,33127,AC,Maison,92,3,772
2016/6/28,310000,33127,AX,Maison,99,4,965
2019/4/29,158000,33127,BN,Maison,128,5,3000
2019/4/29,158000,33127,BN,Maison,128,5,5630
2019/4/29,158000,33127,BN,Maison,128,5,1000
2016/12/6,90700,33127,AE,Maison,119,4,1044
2018/9/27,176000,33127,AE,Maison,119,4,1044
2019/1/6,320000,33127,AD,Maison,96,4,497
2014/12/4,273550,33127,AD,Maison,125,7,500
2014/12/4,273550,33127,AD,Maison,125,7,553
2017/7/4,421750,33127,AH,Maison,121,5,900
2016/6/29,336100,33127,AW,Maison,127,5,
2016/9/16,353700,33127,AL,Maison,142,6,1149
2016/12/9,416000,33127,AN,Maison,128,5,1000
2017/4/13,351100,33127,AI,Maison,169,6,600
2018/8/3,667700,33127,AY,Maison,127,5,1000
2018/8/3,667700,33127,AY,Maison,127,5,1025
2018/8/24,454600,33127,AE,Maison,125,5,879
2019/2/27,159344.5,33127,AL,Maison,142,6,1149
2018/12/28,1140000,33127,AP,Maison,72,3,6376
2014/2/28,381000,33127,AA,Maison,122,4,511
2014/2/28,381000,33127,AA,Maison,122,4,500
2017/7/27,430000,33127,AB,Maison,132,5,1267
2016/10/20,353650,33127,AB,Maison,105,5,901
2014/7/15,375000,33127,AB,Maison,123,5,778
2014/7/31,260000,33127,AA,Maison,88,4,539
2016/3/17,282040,33127,AB,Maison,113,4,1228
2017/9/18,400000,33127,AE,Maison,161,6,985
2017/12/8,275000,33127,AA,Maison,88,4,539
2014/10/31,263000,33127,AB,Maison,99,5,961
2017/8/4,413000,33127,AH,Maison,133,5,1417
2019/5/17,407000,33127,AB,Maison,109,7,1014
2015/12/4,408250,33127,AB,Maison,168,5,902
2016/1/22,291000,33127,AE,Maison,120,4,990
2016/7/11,380000,33127,AH,Maison,149,5,1000
2017/6/28,280000,33127,AE,Maison,103,4,827
2018/1/16,320000,33127,AE,Maison,103,4,1000
2018/1/24,250000,33127,AL,Maison,87,4,347
2014/4/30,363300,33127,AO,Maison,125,5,1000
2015/7/30,273500,33127,AH,Maison,151,3,621
2017/11/24,326000,33127,AA,Maison,104,4,1001
2016/5/31,386760,33127,AL,Maison,72,4,1785
2018/8/23,492700,33127,AB,Maison,155,5,1279
2017/8/22,511000,33127,C,Maison,154,6,1063
2014/10/14,500955,33127,AH,Maison,180,5,789
2014/10/14,500955,33127,AH,Maison,180,5,500
2016/4/15,323650,33127,AH,Maison,106,4,800
2016/12/20,405900,33127,AE,Maison,174,6,508
2016/12/20,405900,33127,AE,Maison,174,6,500
2018/6/13,427800,33127,AE,Maison,131,5,500
2019/3/15,240000,33127,AI,Maison,85,4,512
2019/3/15,240000,33127,AI,Maison,85,4,512
2014/8/14,354977,33127,AK,Maison,115,4,500
2014/8/14,354977,33127,AK,Maison,115,4,533
2016/6/21,325133,33127,AH,Maison,112,7,1022
2016/8/10,390940,33127,AA,Maison,141,5,1071
2017/6/29,344600,33127,AE,Maison,105,5,1295
2016/8/18,170000,33127,AY,Maison,150,4,936
2016/8/18,170000,33127,AY,Maison,150,4,1000
2017/2/7,383900,33127,AH,Maison,136,5,1057
2018/1/31,340000,33127,AK,Maison,101,7,400
2018/1/31,340000,33127,AK,Maison,101,7,725
2018/11/6,290000,33127,AS,Maison,88,3,733
2018/11/6,290000,33127,AS,Maison,88,3,1000
2019/6/28,321000,33127,AD,Maison,133,5,890
2015/1/20,257000,33127,AH,Maison,82,4,718
2018/2/15,566350,33127,BA,Maison,195,5,1455
2018/6/19,384000,33127,AC,Maison,100,4,291
2014/2/6,294200,33127,AB,Maison,129,5,1007
2014/2/6,294200,33127,AB,Maison,129,5,500
2015/7/21,380000,33127,AB,Maison,172,5,650
2017/4/10,437500,33127,AB,Maison,160,6,1007
2017/4/10,437500,33127,AB,Maison,160,6,500
2019/2/13,360000,33127,AP,Maison,52,3,13
2015/4/29,331920,33127,AN,Maison,125,6,1065
2017/8/31,424300,33127,AH,Maison,130,5,1002
2017/12/19,422500,33127,AE,Maison,105,4,1072
2014/4/30,294500,33127,AK,Maison,118,5,885
2014/8/8,449500,33127,AH,Maison,242,5,500
2014/8/8,449500,33127,AH,Maison,242,5,516
2015/4/30,350000,33127,AH,Maison,110,5,900
2017/7/28,197350,33127,BK,Appartement,62,3,
2018/8/31,63750,33127,AL,Maison,101,4,519
2015/7/21,340000,33127,AE,Maison,92,4,1158
2017/6/30,445000,33127,AS,Maison,142,6,2000
2017/6/30,445000,33127,AS,Maison,46,2,4077
2017/6/30,445000,33127,AS,Maison,142,6,4077
2017/6/30,445000,33127,AS,Maison,46,2,2000
2018/12/21,395000,33127,AE,Maison,130,6,789
2018/12/21,395000,33127,AE,Maison,130,6,399
2017/7/13,188760,33127,BK,Appartement,62,3,
2014/3/20,259700,33127,AB,Maison,103,4,803
2017/2/16,401000,33127,AB,Maison,106,5,860
2018/8/23,527000,33127,BL,Maison,168,5,1000
2014/12/18,198000,33127,AT,Appartement,41,3,
2017/11/9,290000,33127,AS,Maison,96,4,500
2017/11/9,290000,33127,AS,Maison,96,4,1029
2017/11/9,290000,33127,AS,Maison,96,4,423
2017/12/19,212000,33127,C,Maison,80,4,6970
2017/7/5,345000,33127,AB,Maison,128,5,1035
2019/1/7,519900,33127,BB,Maison,169,5,908
2019/1/7,519900,33127,BB,Maison,169,5,500
2014/8/1,287500,33127,AE,Maison,110,5,776
2016/8/19,120000,33127,AX,Maison,94,4,443
2018/8/1,353900,33127,AA,Maison,102,5,500
2018/8/1,353900,33127,AA,Maison,102,5,511
2014/1/29,215500,33127,AH,Maison,83,4,
2014/7/28,226000,33127,AH,Maison,83,4,
2014/10/16,195100,33127,AH,Maison,68,3,
2015/1/23,191000,33127,AH,Maison,83,4,
2015/1/16,217300,33127,AH,Maison,83,4,
2015/4/20,195000,33127,AH,Maison,83,4,
2015/7/31,234450,33127,AH,Maison,83,4,
2015/8/4,241300,33127,AH,Maison,90,5,
2016/1/11,209700,33127,AH,Maison,83,4,
2016/2/23,244500,33127,AK,Maison,77,4,
2016/2/29,206000,33127,AK,Maison,62,3,
2016/3/16,416564.62,33127,AK,Appartement,46,2,
2016/3/16,416564.62,33127,AK,Appartement,63,3,
2016/3/16,416564.62,33127,AK,Appartement,46,2,
2016/3/16,416564.62,33127,AK,Appartement,63,3,
2016/3/17,147000,33127,AK,Appartement,43,2,
2016/5/31,204500,33127,AK,Maison,62,3,
2016/7/26,235000,33127,AH,Maison,83,4,
2016/9/2,208000,33127,AK,Maison,62,3,
2016/9/26,208500,33127,AH,Maison,83,4,
2016/9/21,244200,33127,AK,Maison,77,4,
2016/11/25,245500,33127,AK,Maison,75,4,
2016/12/27,217600,33127,AH,Maison,68,3,
2016/12/30,245000,33127,AH,Maison,83,4,
2017/4/24,243500,33127,AK,Maison,75,4,
2017/5/16,256100,33127,AH,Maison,83,4,
2018/1/4,309000,33127,AL,Maison,87,4,322
2018/2/14,220000,33127,AH,Maison,83,4,
2018/4/26,235000,33127,AH,Maison,68,3,
2018/12/10,499700,33127,AE,Maison,142,5,500
2018/12/10,499700,33127,AE,Maison,142,5,515
2018/12/7,274684,33127,AH,Maison,83,4,
2019/2/25,261090,33127,AH,Maison,83,4,
2019/2/15,260000,33127,AH,Maison,90,5,
2016/3/14,327690,33127,AH,Maison,120,6,666
2014/2/28,225900,33127,AL,Maison,78,4,
2014/5/16,205000,33127,AL,Maison,79,4,
2014/7/30,255000,33127,AH,Maison,94,4,955
2015/7/30,225350,33127,AL,Maison,78,4,
2017/1/9,241100,33127,AL,Maison,79,4,
2018/2/12,225000,33127,AL,Maison,78,4,
2018/9/28,160000,33127,AL,Appartement,49,2,
2018/10/31,243000,33127,AL,Maison,79,4,
2018/12/14,130000,33127,AL,Appartement,45,2,
2019/3/14,250000,33127,AL,Maison,78,4,
2019/5/7,258000,33127,AL,Maison,79,4,
2019/5/27,275000,33127,AL,Maison,79,4,
2019/5/29,228000,33127,AL,Maison,78,4,
2014/2/28,270000,33127,AD,Maison,96,4,1550
2014/2/28,270000,33127,AD,Maison,96,4,500
2015/6/4,215000,33127,AL,Maison,86,4,499
2016/3/10,329000,33127,AE,Maison,127,6,997
2016/4/1,137800,33127,AM,Appartement,45,2,
2017/8/3,442060,33127,AB,Maison,179,8,798
2017/8/3,442060,33127,AB,Maison,179,8,346
2018/4/19,445000,33127,AI,Appartement,70,4,506
2018/4/19,445000,33127,AI,Appartement,60,3,506
2014/5/26,485000,33127,AN,Maison,150,5,1000
2014/6/18,335350,33127,AL,Maison,114,5,1001
2016/3/3,304000,33127,AE,Maison,111,4,1010
2018/6/20,442000,33127,AO,Maison,138,4,510
2018/6/20,442000,33127,AO,Maison,138,4,500
2015/3/19,351800,33127,AL,Maison,140,5,685
2016/4/1,313900,33127,AC,Maison,120,4,1058
2017/5/5,228000,33127,AR,Maison,79,4,259
2015/3/5,323000,33127,AE,Maison,130,6,1000
2017/2/15,278200,33127,AB,Maison,76,2,852
2017/6/30,261000,33127,AD,Maison,115,5,582
2014/1/16,305200,33127,AN,Maison,122,4,859
2014/1/30,158065,33127,AT,Maison,64,3,
2014/6/20,188630,33127,AT,Maison,82,4,
2014/6/30,600000,33127,AS,Appartement,50,2,2697
2014/6/30,600000,33127,AS,Appartement,76,3,2697
2014/7/9,156319,33127,AT,Maison,64,3,
2015/2/2,155604,33127,AT,Maison,64,3,
2015/2/9,185860,33127,AT,Maison,82,4,
2016/6/24,197000,33127,AT,Maison,64,3,
2018/4/20,414100,33127,BL,Maison,110,5,1012
2018/8/2,462288,33127,AE,Maison,149,7,1208
2014/1/7,4885233.92,33127,B,Maison,97,5,42548
2014/1/7,4885233.92,33127,B,Maison,94,5,42548
2014/1/7,4885233.92,33127,B,Maison,85,4,42548
2014/1/7,4885233.92,33127,B,Maison,107,6,42548
2014/1/7,4885233.92,33127,B,Maison,69,3,42548
2014/1/7,4885233.92,33127,B,Maison,97,5,42548
2014/1/7,4885233.92,33127,B,Maison,97,5,42548
2014/1/7,4885233.92,33127,B,Maison,85,4,42548
2014/1/7,4885233.92,33127,B,Maison,69,3,42548
2014/1/7,4885233.92,33127,B,Maison,97,5,42548
2014/1/7,4885233.92,33127,B,Maison,85,4,42548
2014/1/7,4885233.92,33127,B,Maison,85,4,42548
2014/1/7,4885233.92,33127,B,Maison,97,5,42548
2014/1/7,4885233.92,33127,B,Maison,69,3,42548
2014/1/7,4885233.92,33127,B,Maison,94,5,42548
2014/1/7,4885233.92,33127,B,Maison,97,5,42548
2014/1/7,4885233.92,33127,B,Maison,85,4,42548
2014/1/7,4885233.92,33127,B,Maison,69,3,42548
2014/1/7,4885233.92,33127,B,Maison,85,4,42548
2014/1/7,4885233.92,33127,B,Maison,85,4,42548
2014/1/7,4885233.92,33127,B,Maison,111,6,42548
2014/1/7,4885233.92,33127,B,Maison,82,4,42548
2014/1/7,4885233.92,33127,B,Maison,111,6,42548
2014/1/7,4885233.92,33127,B,Maison,82,4,42548
2014/1/7,4885233.92,33127,B,Maison,69,3,42548
2014/1/7,4885233.92,33127,B,Maison,97,5,42548
2014/1/7,4885233.92,33127,B,Maison,97,5,42548
2014/1/7,4885233.92,33127,B,Maison,84,4,42548
2014/1/7,4885233.92,33127,B,Maison,111,6,42548
2014/1/7,4885233.92,33127,B,Maison,85,4,42548
2014/1/7,4885233.92,33127,B,Maison,94,5,42548
2014/1/7,4885233.92,33127,B,Maison,85,4,42548
2014/1/7,4885233.92,33127,B,Maison,85,4,42548
2014/1/7,4885233.92,33127,B,Maison,85,4,42548
2014/1/7,4885233.92,33127,B,Maison,69,3,42548
2014/1/7,4885233.92,33127,B,Maison,82,4,42548
2014/1/7,4885233.92,33127,B,Maison,97,5,42548
2014/1/7,4885233.92,33127,B,Maison,85,4,42548
2014/1/7,4885233.92,33127,B,Maison,97,5,42548
2014/1/7,4885233.92,33127,B,Maison,85,4,42548
2014/1/7,4885233.92,33127,B,Maison,97,5,42548
2014/1/7,4885233.92,33127,B,Maison,97,5,42548
2014/7/29,171400,33127,AV,Appartement,57,3,
2014/9/26,271000,33127,AC,Maison,120,4,1119
2014/12/11,480000,33127,AH,Maison,120,6,
2015/7/30,365000,33127,AN,Maison,121,7,1006
2016/1/5,164000,33127,AH,Appartement,97,3,
2016/4/28,145400,33127,AH,Appartement,85,3,
2016/6/27,173400,33127,AV,Appartement,54,3,
2017/1/17,180720,33127,AV,Appartement,54,3,
2017/9/1,203650,33127,AH,Maison,85,3,
2019/3/1,153000,33127,AV,Appartement,54,3,
2017/8/2,172500,33127,AR,Appartement,59,3,
2018/6/14,449950,33127,AV,Maison,144,5,1000
2018/7/9,617500,33127,AE,Maison,160,5,1624
2014/9/26,132300,33127,AV,Appartement,41,2,
2014/11/27,175400,33127,AV,Appartement,56,3,
2015/2/16,122000,33127,AV,Appartement,41,2,
2015/3/6,135000,33127,AV,Appartement,41,2,
2015/7/16,120400,33127,AV,Appartement,41,2,
2015/10/30,119500,33127,AV,Appartement,41,2,
2015/12/16,130000,33127,AV,Appartement,41,2,
2016/8/30,243100,33127,AB,Maison,81,4,621
2018/5/14,133720,33127,AV,Appartement,41,2,
2018/5/24,165000,33127,AV,Appartement,56,3,
2018/6/14,133000,33127,AV,Appartement,41,2,
2018/8/27,374000,33127,AP,Maison,125,5,1166
2018/9/13,144500,33127,AV,Appartement,41,2,
2019/4/26,136000,33127,AV,Appartement,41,2,
2014/3/19,153383,33127,AT,Appartement,41,2,
2014/7/17,193500,33127,AT,Appartement,61,3,
2014/10/28,170000,33127,AS,Maison,80,3,1243
2014/12/23,146500,33127,AT,Appartement,41,2,
2016/8/19,343700,33127,AX,Maison,111,5,500
2016/8/19,343700,33127,AX,Maison,111,5,1116
2017/6/29,180700,33127,AT,Appartement,61,3,
2018/7/27,463275,33127,AE,Maison,99,4,1021
2018/8/20,572250,33127,BN,Maison,150,4,2000
2018/8/20,572250,33127,BN,Maison,150,4,1000
2019/5/27,404500,33127,AD,Maison,110,5,1000
2019/5/23,330000,33127,AY,Maison,83,4,
2019/5/23,330000,33127,AY,Maison,81,4,
2019/5/23,330000,33127,AY,Maison,122,5,
2017/8/3,398700,33127,AE,Maison,135,5,1001
2018/5/2,352400,33127,AE,Maison,105,5,392
2019/4/3,490000,33127,AE,Maison,143,5,744
2018/3/6,185000,33127,BK,Maison,68,3,
2018/3/21,185000,33127,BK,Maison,68,3,
2018/3/22,216000,33127,BK,Maison,86,4,
2018/3/26,187000,33127,BK,Maison,68,3,
2018/4/3,179000,33127,BK,Maison,68,3,
2018/4/20,185000,33127,BK,Maison,68,3,
2018/4/19,183000,33127,BK,Maison,67,3,
2018/8/6,224390,33127,BK,Maison,86,4,
2018/9/17,184140,33127,BK,Maison,67,3,
2014/2/25,154571,33127,AT,Maison,66,3,
2014/2/28,154571,33127,AT,Maison,66,3,
2014/4/25,201860,33127,AT,Maison,66,3,
2014/6/3,150000,33127,AA,Maison,114,5,1001
2014/6/20,189548,33127,AT,Maison,82,4,
2014/9/3,154571,33127,AT,Maison,64,3,
2014/10/30,189503,33127,AT,Maison,82,4,
2014/11/28,185000,33127,AT,Maison,66,3,
2015/2/4,186010,33127,AT,Maison,82,4,
2015/6/23,175000,33127,AT,Maison,66,3,
